43,41
43,41
41,32
41,32
38,37
38,37
60,57
61,57
37,36
37,36
22,24
22,24
24,34
24,34
42,51
42,51
64,61
24,33
24,33
45,43
25,22
25,22
94,88
94,88
20,25
20,25
27,28
27,28
53,60
53,60
57,60
61,56
61,56
59,66
49,41
49,41
54,50
54,50
50,59
50,59
46,37
46,37
28,35
28,35
36,33
36,33
47,47
47,47
42,42
42,42
52,42
52,42
37,38
37,38
51,44
51,44
38,27
38,27
42,31
42,31
39,36
38,36
38,36
52,40
30,30
35,24
35,24
52,52
52,52
31,19
31,19
43,42
43,42
38,29
38,29
35,24
35,24
34,32
34,32
44,45
44,45
32,23
32,23
32,34
32,34
41,40
41,40
34,32
34,32
34,43
34,43
44,41
44,41
24,26
24,26
51,44
51,44
39,27
39,27
33,34
26,29
26,29
36,46
36,46
28,40
61,61
61,61
44,42
44,42
34,35
34,35
55,58
57,60
57,60
37,34
55,47
55,47
31,34
31,34
21,28
47,42
25,25
25,25
21,25
31,25
31,25
36,40
36,40
34,27
19,27
19,27
16,21
25,31
25,31
44,31
44,31
26,27
26,27
32,35
32,35
39,32
27,32
27,32
25,33
25,33
17,25
17,25
23,19
23,19
19,23
19,23
22,28
22,28
29,28
28,39
28,39
21,26
21,26
26,30
26,30
26,28
21,28
21,28
27,25
27,25
41,32
41,32
38,29
38,29
40,36
40,36
38,34
38,34
41,43
41,43
41,39
41,39
53,42
53,42
43,46
43,46
57,53
57,53
58,57
58,57
62,60
62,60
60,60
60,60
26,29
26,29
27,29
27,29
29,31
29,31
30,32
30,32
30,30
30,30
34,33
34,33
36,34
36,34
46,41
46,41
46,47
46,47
21,25
21,25
63,62
63,62
70,68
70,68
36,37
36,37
32,41
32,41
18,21
18,21
19,21
19,21
19,22
19,22
26,25
26,25
28,37
28,37
41,45
41,45
46,44
46,44
45,50
45,50
21,24
21,24
22,25
22,25
47,42
47,42
53,51
53,51
24,29
24,29
24,24
24,24
27,32
27,32
28,24
28,24
29,33
29,33
73,59
73,63
73,63
24,24
24,24
84,75
84,75
50,54
50,54
54,50
54,50
58,63
58,63
54,53
54,53
56,50
56,50
55,52
55,52
39,39
39,39
36,41
36,41
36,40
36,40
70,65
70,65
65,59
65,59
58,60
58,60
58,59
58,59
59,53
59,53
59,57
59,57
59,55
59,55
70,57
70,57
53,51
60,56
60,56
49,51
49,51
53,50
53,50
60,59
60,59
44,44
44,44
60,55
60,55
47,52
47,52
50,52
50,52
45,41
45,41
46,44
46,44
47,47
47,47
50,53
50,53
46,51
46,51
37,35
37,35
42,34
42,34
75,72
75,72
53,47
53,47
40,34
40,34
41,44
41,44
46,43
46,43
55,49
55,49
32,35
32,35
37,39
37,39
23,30
23,30
54,54
54,54
63,56
63,56
50,53
50,53
48,42
48,42
35,40
35,40
59,55
59,55
64,53
64,53
66,66
66,66
59,53
48,44
48,44
47,49
47,49
49,37
49,37
71,65
71,65
58,54
58,54
50,54
50,54
50,55
50,55
57,51
57,51
56,53
56,53
25,28
25,28
35,41
35,41
59,54
59,54
26,59
26,59
45,49
45,49
43,48
43,48
61,56
61,56
60,59
60,59
56,60
56,60
61,59
61,59
49,51
49,51
32,34
32,34
48,48
48,48
39,39
39,39
63,59
63,59
46,53
46,53
57,53
57,53
20,21
20,21
21,30
21,30
23,17
23,17
27,31
27,31
27,24
27,24
18,22
18,22
17,26
17,26
20,25
20,25
24,26
24,26
25,27
25,27
25,26
25,26
28,29
28,29
33,38
33,38
38,35
38,35
42,42
42,42
20,27
20,27
19,27
19,27
21,28
21,28
23,25
23,25
24,23
24,23
25,26
25,26
25,29
25,29
26,29
26,29
32,25
32,25
17,23
17,23
24,22
24,22
25,29
25,29
72,68
72,68
19,24
19,24
23,30
23,30
28,30
28,30
34,37
34,37
47,46
47,46
41,40
41,40
69,65
69,65
50,55
50,55
65,60
65,60
45,46
43,39
43,39
58,58
58,58
71,59
71,59
58,59
58,59
39,23
39,23
68,66
68,66
30,25
30,25
64,62
64,62
60,58
60,58
56,45
56,45
51,51
51,51
51,46
51,46
49,42
49,42
58,61
58,61
41,51
41,51
87,69
87,69
55,55
62,65
62,65
87,69
87,69
29,32
29,32
61,63
61,63
36,32
36,32
41,46
41,46
41,48
41,48
41,46
41,46
50,59
50,59
50,56
50,56
55,56
55,56
55,60
55,60
58,60
58,60
51,47
51,47
30,29
30,29
30,28
30,28
48,49
48,49
47,48
47,48
42,44
42,44
71,58
60,57
33,31
33,31
32,34
32,34
58,54
58,54
30,31
30,31
62,58
62,58
57,48
57,48
22,20
22,20
49,54
49,54
51,56
51,56
59,59
59,59
64,60
65,58
65,58
59,59
59,59
40,37
40,37
41,49
41,49
45,52
45,52
50,52
50,52
44,49
44,49
69,61
69,61
70,65
70,65
70,64
70,64
70,63
70,63
51,53
51,53
32,32
32,32
37,32
37,32
60,59
55,56
55,56
65,59
65,59
40,43
40,43
70,61
70,61
77,71
50,52
50,52
29,35
29,35
20,20
20,20
21,26
21,26
22,30
22,30
24,32
24,32
25,26
25,26
25,27
25,27
28,27
28,27
36,40
36,40
25,24
25,24
48,55
48,55
58,60
58,60
46,50
46,50
60,62
60,62
58,56
58,56
50,45
50,45
48,49
48,49
21,25
21,25
21,26
21,26
23,25
23,25
24,26
24,26
27,29
27,29
30,27
30,27
45,44
45,44
8,9
8,9
6,10
6,10
0,26
0,26
17,27
17,27
15,10
15,10
65,61
65,61
57,54
57,54
23,28
23,28
24,24
24,24
41,42
41,42
56,55
56,55
57,60
57,60
0,30
0,30
0,22
0,22
0,26
0,26
0,23
0,23
0,28
0,28
0,29
0,29
0,29
0,29
0,22
0,22
0,28
0,28
0,24
0,24
0,25
0,25
0,25
0,25
0,29
0,25
0,25
0,25
0,25
0,31
0,31
37,51
37,51
45,43
45,43
47,64
47,64
34,37
34,37
42,44
42,44
22,26
22,26
34,39
34,39
37,37
37,37
44,51
44,51
65,66
65,66
27,41
27,41
67,67
67,67
46,43
46,43
47,34
47,34
38,27
38,27
72,76
6,4
6,4
20,20
20,20
26,26
26,25
26,25
32,30
32,30
35,42
35,42
47,44
47,44
45,51
45,51
23,30
23,30
23,41
23,41
23,32
23,32
35,27
35,27
36,25
36,25
41,48
38,35
38,35
33,29
33,29
45,36
45,36
47,35
44,38
44,38
73,68
73,68
56,60
56,60
50,48
50,48
42,49
42,49
34,34
34,34
50,46
50,46
23,24
23,24
45,54
45,54
38,47
38,47
51,60
51,60
29,30
29,30
36,42
36,42
30,32
30,32
30,34
30,34
35,34
35,34
36,34
36,34
63,70
63,70
31,25
31,25
53,55
53,55
41,40
41,40
39,53
39,53
38,36
38,36
27,30
27,30
48,49
47,59
47,59
43,36
43,36
67,54
67,54
82,80
82,80
32,46
32,46
23,25
23,25
41,41
41,41
28,40
28,40
20,23
20,23
35,32
35,32
21,26
21,26
62,70
62,70
52,50
52,50
52,50
52,50
56,55
56,55
56,65
29,29
29,29
54,61
54,61
24,29
24,29
42,43
42,43
36,38
36,38
38,35
38,35
42,39
42,39
44,35
44,35
41,37
41,37
37,36
37,36
53,49
53,49
59,63
59,63
6,7
6,7
52,54
52,54
30,33
30,33
